"Guid","AccountSource","AnnualRevenue","BillingCity","BillingCountry","BillingEmail__c","BillingGeocodeAccuracy","BillingLatitude","BillingLongitude","BillingPostalCode","BillingState","BillingStreet","CorporateLocations__c","Custom_Account_Picklist__c","Description","Fax","FranchiseLocations__c","Industry","IsCustomerPortal","Jigsaw","Name","NumberOfEmployees","ParentId","Phone","SBQQ__AssetQuantitiesCombined__c","SBQQ__CoTermedContractsCombined__c","SBQQ__CoTerminationEvent__c","SBQQ__ContractCoTermination__c","SBQQ__DefaultOpportunity__c","SBQQ__IgnoreParentContractedPrices__c","SBQQ__PreserveBundle__c","SBQQ__PriceHoldEnd__c","SBQQ__RenewalModel__c","SBQQ__RenewalPricingMethod__c","SBQQ__TaxExempt__c","ShippingCity","ShippingCountry","ShippingGeocodeAccuracy","ShippingLatitude","ShippingLongitude","ShippingPostalCode","ShippingState","ShippingStreet","SicDesc","TaxID__c","Test_Field__c","Type","Website","blng__BillToContact__c","blng__CustomerProfileId__c","blng__DefaultPaymentType__c","ccrz__CustomField1__c","ccrz__CustomField2__c","ccrz__DataId__c","ccrz__PreventAddrBookSave__c","ccrz__PreventNewAddrCheckout__c","ccrz__PreventNewBillAddrCO__c","ccrz__SourceSystem__c","ccrz__TaxExemptAccount__c","ccrz__UsedByCloudcraze__c"
a8ad9ce2-d878-4a54-bd8a-4b5788a889d5,"#N/A",5.85033103E8,Hunters Hill,Australia,"#N/A","#N/A","#N/A","#N/A",2110,NSW,6/10 Mount St,"#N/A","#N/A",CG South is the leader in Healthcare in Hunters Hill,"#N/A","#N/A",Healthcare,false,"#N/A",Jabberstorm,"#N/A","#N/A",(02) 6279 8265,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Hunters Hill,Australia,"#N/A","#N/A","#N/A",2110,NSW,6/10 Mount St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a9f857d1-02bc-4f8b-9fdf-adbf13493793,"#N/A",7.0074E10,New Brunswick,United States,"#N/A","#N/A","#N/A","#N/A",08933-0002,NJ,1 Johnson and Johnson Plz,"#N/A","#N/A",Budgetworks is the leader in Financial Services in New Brunswick,"#N/A","#N/A",Financial Services,false,"#N/A",Blognation,"#N/A","#N/A",1.732.524.0400,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Neenah,US,"#N/A","#N/A","#N/A",54957-0767,WI,P.O. BOX 767,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
aa11d3d7-3af1-4b58-b340-56d4cf7443bd,"#N/A",6.30331409E8,Berlin,Germany,"#N/A","#N/A","#N/A","#N/A","#N/A",Berlin,Friedrich-Ebert-Allee 140,"#N/A","#N/A",Tara Shea Micko Hospital is the leader in Healthcare in Berlin,"#N/A","#N/A",Healthcare,false,"#N/A",Yozio,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
aa3425ce-7229-4a99-99df-c66fa76bc1cd,"#N/A",7.3908E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10017-5592,NY,120 Park Ave FL 6,"#N/A","#N/A",Leza College of Engineering is the leader in Higher Education in New York,"#N/A","#N/A",Higher Education,false,"#N/A",Wikizz,"#N/A","#N/A",1.917.663.2000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ac1b5f78-6591-472f-ad2e-c5887f2b334c,"#N/A",4.9161E10,San Jose,United States,"#N/A","#N/A","#N/A","#N/A",95134-1706,CA,170 W Tasman Dr,"#N/A","#N/A",Franklin Research College is the leader in Higher Education in San Jose,"#N/A","#N/A",Higher Education,false,"#N/A",Oozz,"#N/A","#N/A",1.408.526.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
adae2d34-b2c3-4da4-aafc-8d9449893a41,"#N/A","#N/A","#N/A","#N/A",billing@popeyes.co,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",30.0,"#N/A","#N/A","#N/A",3072.0,Restaurant,false,"#N/A",Popeyes,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
af09a6e0-ab24-47b2-b480-03860636edab,"#N/A",7.40417719E8,Fairfield,Australia,"#N/A","#N/A","#N/A","#N/A",4103,QLD,40 Archibald St,"#N/A","#N/A",Mooby Corp is the leader in Chemicals in Fairfield,"#N/A","#N/A",Chemicals,false,"#N/A",Skalith,"#N/A","#N/A",(07) 8503 6141,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Fairfield,Australia,"#N/A","#N/A","#N/A",4103,QLD,40 Archibald St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
af36c973-ee00-4b21-93b1-276e97a8630f,"#N/A",9.0033E10,San Francisco,United States,"#N/A","#N/A","#N/A","#N/A",94104-1205,CA,420 Montgomery St Frnt,"#N/A","#N/A",Cryptocurrents is the leader in Financial Services in San Francisco,"#N/A","#N/A",Financial Services,false,"#N/A",Trunyx,"#N/A","#N/A",1.866.878.5865,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",420 Montgomery St Frnt,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
af67d4bb-e890-494f-931e-57c269a808db,"#N/A",2.4520919E7,Pueblo,United States,"#N/A","#N/A","#N/A","#N/A",81005,CO,336 Erie Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A",Utilities,false,"#N/A",Linklinks,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b11035c8-3c03-4c9c-b70d-e845a6b18398,"#N/A",2.9588767E7,New Bedford,United States,"#N/A","#N/A","#N/A","#N/A",2745,MA,53 Park Meadow Pass,"#N/A","#N/A","#N/A","#N/A","#N/A",Insurance,false,"#N/A",Realblab,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b2c4df42-876c-4cd6-a150-46207fd0b672,"#N/A",3.46761E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10017-4108,NY,708 3rd Ave Rm 1500,"#N/A","#N/A",First Response Relief Services is the leader in Non Profit in New York,"#N/A","#N/A",Non Profit,false,"#N/A",Browsetype,"#N/A","#N/A",1.212.485.3500,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",708 3rd Ave Rm 1500,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b3059e56-3938-467c-8792-09e3916f99a7,"#N/A",3645701.0,Bloomington,United States,"#N/A","#N/A","#N/A","#N/A",47405,IN,2 Graceland Street,"#N/A","#N/A","#N/A","#N/A","#N/A",Manufacturing,false,"#N/A",Photobug,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b5c5c34b-9fcb-45fe-9bab-c54b0d3a7706,"#N/A",1.46231103E8,Kensington,Australia,"#N/A","#N/A","#N/A","#N/A",1465,NSW,4/81 Doncaster Av,"#N/A","#N/A",SB North is the leader in Healthcare in Kensington,"#N/A","#N/A",Healthcare,false,"#N/A",Quire,"#N/A","#N/A",(02) 6721 8929,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Kensington,Australia,"#N/A","#N/A","#N/A",1465,NSW,4/81 Doncaster Av,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b9fbe998-8fa1-4982-be83-98b8138deb52,"#N/A",3.02983857E8,Bateman,Australia,"#N/A","#N/A","#N/A","#N/A",6150,WA,29 Noalimba Cr,"#N/A","#N/A",North Central Positronics is the leader in Energy in Bateman,"#N/A","#N/A",Energy,false,"#N/A",Kayveo,"#N/A","#N/A",(08) 7367 7550,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Bateman,Australia,"#N/A","#N/A","#N/A",6150,WA,29 Noalimba Cr,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
bb00d5d1-7609-4371-b4cf-151c4d5fb496,"#N/A",6.9951E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10166-0188,NY,200 Park Ave FL 1200,"#N/A","#N/A",Synaptic Networking Solutions is the leader in Communications in New York,"#N/A","#N/A",Communications,false,"#N/A",DabZ,"#N/A","#N/A",1.212.578.2211,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
bf382bf7-361c-4078-8f3a-47f6ed764d04,"#N/A",4.099E10,Fort Worth,United States,"#N/A","#N/A","#N/A","#N/A",76155-2664,TX,4333 Amon Carter Blvd,"#N/A","#N/A",Primary Printing is the leader in Media in Fort Worth,"#N/A","#N/A",Media,false,"#N/A",Zazio,"#N/A","#N/A",1.817.963.1234,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Dallas,US,"#N/A","#N/A","#N/A",75261-9616,TX,P.O. BOX 619616,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c103796b-d0f5-4ef3-9252-bda54b0081bd,"#N/A",7.70881668E8,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,"#N/A","#N/A",Globo Gym American Corp is the leader in Hospitality in Melbourne,"#N/A","#N/A",Hospitality,false,"#N/A",Devcast,"#N/A","#N/A",(03) 8426 7995,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c21dc0dd-c760-4309-9418-9bd3d58bf4c4,"#N/A","#N/A","#N/A","#N/A",billing@cedarpoint.com,"#N/A","#N/A","#N/A","#N/A",OH,"#N/A",1.0,"#N/A","#N/A","#N/A",0.0,Entertainment,false,"#N/A",Cedar Point,2600,"#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c42cf834-e50a-4235-b783-709d1ec407bc,"#N/A",9488745.0,Carson City,United States,"#N/A","#N/A","#N/A","#N/A",89714,NV,4 Weeping Birch Crossing,"#N/A","#N/A","#N/A","#N/A","#N/A",Consulting,false,"#N/A",Flashset,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c5395443-1691-43a0-976f-57baa28b6d20,"#N/A",1.03444E11,Deerfield,United States,"#N/A","#N/A","#N/A","#N/A",60015-5145,IL,108 Wilmot Rd,"#N/A","#N/A","Civic Wealth, Inc. is the leader in Financial Services in Deerfield","#N/A","#N/A",Financial Services,false,"#N/A",Mydo,"#N/A","#N/A",1.847.315.2500,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",200 George Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c6826f7c-ae17-43bd-a6fc-2a07cd00fbba,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A",Sample Account for Entitlements,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,false,"#N/A","#N/A",Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c68e57f5-6352-4b6b-af23-f46e8bd2563b,"#N/A",7.20606185E8,Turin,Italy,"#N/A","#N/A","#N/A","#N/A","#N/A",Turin,"Via Nizza, 250","#N/A","#N/A",TF North is the leader in Healthcare in Turin,"#N/A","#N/A",Healthcare,false,"#N/A",Realcube,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c6be0a35-1139-48e8-ad7d-8813e782c80b,"#N/A",1.46801E11,Dallas,United States,"#N/A","#N/A","#N/A","#N/A",75202-4295,TX,208 S Akard St,"#N/A","#N/A","Regal Machine, Inc. is the leader in Automotive in Dallas","#N/A","#N/A",Automotive,false,"#N/A",Eadel,"#N/A","#N/A",1.210.821.4105,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c6cad678-4dc8-4565-a82d-83c06e730176,"#N/A",2.68882E11,Irving,United States,"#N/A","#N/A","#N/A","#N/A",75039-2298,TX,5959 Las Colinas Blvd,"#N/A","#N/A","Custom Metal, LLC is the leader in Automotive in Irving","#N/A","#N/A",Automotive,false,"#N/A",Realfire,"#N/A","#N/A",1.972.444.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c74dea62-7008-4e32-8afa-e0f9ebbcec77,"#N/A","#N/A","#N/A","#N/A",billing@marriott.com.invalid.invalid,"#N/A","#N/A","#N/A","#N/A",MD,"#N/A",2170.0,"#N/A","#N/A","#N/A",5314.0,Hospitality,false,"#N/A",Marriott Hotels,170234,"#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",82-8611386,"#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c793ceee-e73c-4d42-9edd-adbb4d6dc8a4,"#N/A",2.33715E11,Cupertino,United States,"#N/A","#N/A","#N/A","#N/A",95014-2083,CA,1 Infinite Loop,"#N/A","#N/A",Sweetwine Car Service is the leader in Transportation in Cupertino,"#N/A","#N/A",Transportation,false,"#N/A",Wordtune,"#N/A","#N/A",1.408.996.1010,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c7c10eaf-8f40-4b2a-a5fb-75b6c483b7fc,"#N/A",2.4638374E7,San Jose,United States,"#N/A","#N/A","#N/A","#N/A",95113,CA,5565 Maple Wood Street,"#N/A","#N/A","#N/A","#N/A","#N/A",Retail,false,"#N/A",Browsezoom,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c8b07962-3ac7-4d12-a325-0da699c756d3,"#N/A",5.45137679E8,Bibra Lake,Australia,"#N/A","#N/A","#N/A","#N/A",6163,WA,13 Joshua Cl,"#N/A","#N/A",PK North is the leader in Healthcare in Bibra Lake,"#N/A","#N/A",Healthcare,false,"#N/A",Jazzy,"#N/A","#N/A",(08) 7593 7049,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Bibra Lake,Australia,"#N/A","#N/A","#N/A",6163,WA,13 Joshua Cl,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ca49092b-4a57-49d2-b4ca-bf70740b7e92,"#N/A",2.21928169E8,Kingsgrove,Australia,"#N/A","#N/A","#N/A","#N/A",1480,NSW,23 Lundy Av,"#N/A","#N/A",Spacely Sprockets is the leader in Technology in Kingsgrove,"#N/A","#N/A",Technology,false,"#N/A",Aibox,"#N/A",eda75cbf-7b0b-44ab-a200-25b78d8092fe,(02) 6082 8265,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Kingsgrove,Australia,"#N/A","#N/A","#N/A",1480,NSW,23 Lundy Av,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
cab69ad2-24dd-49da-97d7-e8806ac89e05,"#N/A",7.20606185E8,Cranbourne East,Australia,"#N/A","#N/A","#N/A","#N/A",3977,VIC,7 Dartmoor Dr,"#N/A","#N/A",Milliways is the leader in Engineering in Cranbourne East,"#N/A","#N/A",Engineering,false,"#N/A",Tavu,"#N/A","#N/A",(03) 6820 8401,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Cranbourne East,Australia,"#N/A","#N/A","#N/A",3977,VIC,7 Dartmoor Dr,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
cb0fd191-c6cd-4f3b-98e3-606793ef5b15,"#N/A",8.8275E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10022-4699,NY,399 Park Ave,"#N/A","#N/A",Martic-Morales Corp. is the leader in Manufacturing in New York,"#N/A","#N/A",Manufacturing,false,"#N/A",Browseblab,"#N/A","#N/A",1.212.559.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",100 North Riverside.,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
cd39b0de-d938-4dc4-8f65-456b63f147c6,"#N/A",2.7079E10,Cincinnati,United States,"#N/A","#N/A","#N/A","#N/A",45202-2424,OH,7 W 7th St,"#N/A","#N/A",Capitol Museum of Art is the leader in Non Profit in Cincinnati,"#N/A","#N/A",Non Profit,false,"#N/A",Quinu,"#N/A","#N/A",1.513.579.7000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",701 W Georgia St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ce47ae2b-6948-4b40-9529-e870574b5201,"#N/A",1.78663741E8,Canary Wharf,United Kingdom,"#N/A","#N/A","#N/A","#N/A",E14 5AJ,London,1 Canada Square,"#N/A","#N/A",St. Francis Hospital is the leader in Healthcare in Canary Wharf,"#N/A","#N/A",Healthcare,false,"#N/A",Meembee,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d4dc487e-3684-4f34-bb1b-633426d45d30,"#N/A",1.5566896E7,Flushing,United States,"#N/A","#N/A","#N/A","#N/A",11355,NY,066 Grayhawk Road,"#N/A","#N/A","#N/A","#N/A","#N/A",Utilities,false,"#N/A",Wordware,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d4fc5674-bf7a-4321-a324-26e9171d3fe1,"#N/A",9351157.0,Lafayette,United States,"#N/A","#N/A","#N/A","#N/A",47905,IN,0526 Hauk Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A",Energy,false,"#N/A",Thoughtsphere,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d6543dee-0a63-446f-be61-12b6fe68ef83,"#N/A","#N/A","#N/A","#N/A",accounting@regal.com,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",549.0,"#N/A","#N/A","#N/A",0.0,Entertainment,false,"#N/A",Regal Cinemas,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d66749f1-f568-4d8d-9c02-e3270b6e70e6,"#N/A",5.4289E10,Louisville,United States,"#N/A","#N/A","#N/A","#N/A",40202-4268,KY,500 W Main St Ste 300,"#N/A","#N/A",Ankh-Sto Associates is the leader in Apparel in Louisville,"#N/A","#N/A",Apparel,false,"#N/A",Topicblab,"#N/A","#N/A",1.502.580.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Louisville,US,"#N/A","#N/A","#N/A",40214-0601,KY,P.O. BOX 14601,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d8f0df0d-f310-49e0-95be-2af1e5f72895,"#N/A","#N/A","#N/A","#N/A",ap@pizzahut.com,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",703.0,"#N/A","#N/A","#N/A",18000.0,Restaurant,false,"#N/A",Pizza Hut,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d980e014-87f6-4388-abcf-cb713b433d4d,"#N/A",2.90807169E8,Algester,Australia,"#N/A","#N/A","#N/A","#N/A",4115,QLD,16 Hinterland Cr,"#N/A","#N/A",McMahon and Tate is the leader in Machinery in Algester,"#N/A","#N/A",Machinery,false,"#N/A",Meejo,"#N/A","#N/A",(07) 6586 8516,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Algester,Australia,"#N/A","#N/A","#N/A",4115,QLD,16 Hinterland Cr,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
da2fa9ac-124a-46b3-80a4-30354e8522ca,"#N/A",4.8851E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10017-5703,NY,235 E 42nd St,"#N/A","#N/A",Procurabl Holdings Inc. is the leader in Manufacturing in New York,"#N/A","#N/A",Manufacturing,false,"#N/A",Mybuzz,"#N/A","#N/A",1.212.733.2323,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
dc1c869c-1c9c-4f6c-ab58-1eba9a12c4dc,"#N/A",2.3633E10,Houston,United States,"#N/A","#N/A","#N/A","#N/A",77032-3299,TX,3000 N Sam Houston Pkwy E,"#N/A","#N/A",Systym Vitals is the leader in Technology in Houston,"#N/A","#N/A",Technology,false,"#N/A",Twinder,"#N/A","#N/A",1.281.871.2699,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
